Episode,Score,Steps,AvgScore,Epsilon,QStates
15052,10,171,6.55,0.0100,12242
15053,5,44,6.53,0.0100,12242
15054,13,214,6.62,0.0100,12244
15055,14,154,6.72,0.0100,12246
15056,4,60,6.68,0.0100,12246
15057,10,195,6.73,0.0100,12248
15058,5,70,6.70,0.0100,12248
15059,9,120,6.69,0.0100,12250
15060,6,162,6.70,0.0100,12250
15061,2,41,6.67,0.0100,12250
15062,9,178,6.65,0.0100,12251
15063,4,117,6.59,0.0100,12251
15064,7,100,6.62,0.0100,12251
15065,6,89,6.66,0.0100,12253
15066,6,111,6.64,0.0100,12253
15067,9,164,6.70,0.0100,12253
15068,2,37,6.61,0.0100,12253
15069,5,43,6.62,0.0100,12255
15070,2,64,6.63,0.0100,12255
15071,5,83,6.61,0.0100,12255
15072,5,47,6.58,0.0100,12256
15073,7,125,6.60,0.0100,12256
15074,9,172,6.57,0.0100,12256
15075,3,61,6.54,0.0100,12256
15076,4,61,6.50,0.0100,12256
15077,9,123,6.55,0.0100,12257
15078,2,31,6.53,0.0100,12257
15079,2,29,6.52,0.0100,12257
15080,5,49,6.49,0.0100,12257
15081,11,194,6.56,0.0100,12258
15082,8,96,6.61,0.0100,12258
15083,14,198,6.67,0.0100,12258
15084,4,96,6.64,0.0100,12258
15085,7,80,6.59,0.0100,12259
15086,6,122,6.63,0.0100,12260
15087,9,118,6.71,0.0100,12260
15088,12,150,6.75,0.0100,12260
15089,6,104,6.70,0.0100,12260
15090,6,84,6.73,0.0100,12260
15091,5,125,6.74,0.0100,12261
15092,6,97,6.70,0.0100,12262
15093,6,95,6.66,0.0100,12263
15094,1,43,6.61,0.0100,12263
15095,9,132,6.62,0.0100,12265
15096,5,58,6.59,0.0100,12266
15097,8,126,6.62,0.0100,12266
15098,7,148,6.56,0.0100,12266
15099,0,4,6.46,0.0100,12266
15100,2,30,6.46,0.0100,12266
15101,8,122,6.47,0.0100,12266
15102,6,118,6.47,0.0100,12266
15103,7,170,6.44,0.0100,12267
15104,11,267,6.51,0.0100,12268
15105,5,85,6.46,0.0100,12268
15106,4,103,6.42,0.0100,12269
15107,8,200,6.41,0.0100,12269
15108,9,193,6.39,0.0100,12270
15109,5,147,6.43,0.0100,12270
15110,7,147,6.45,0.0100,12272
15111,2,35,6.42,0.0100,12273
15112,5,43,6.39,0.0100,12273
15113,1,35,6.35,0.0100,12273
15114,12,157,6.43,0.0100,12273
15115,5,99,6.41,0.0100,12273
15116,8,137,6.45,0.0100,12273
15117,4,78,6.39,0.0100,12273
15118,6,98,6.39,0.0100,12273
15119,7,147,6.39,0.0100,12273
15120,9,131,6.38,0.0100,12273
15121,8,115,6.41,0.0100,12273
15122,3,57,6.32,0.0100,12273
15123,8,100,6.36,0.0100,12275
15124,1,25,6.29,0.0100,12276
15125,9,109,6.25,0.0100,12277
15126,5,72,6.23,0.0100,12277
15127,5,55,6.19,0.0100,12277
15128,7,66,6.22,0.0100,12278
15129,10,140,6.30,0.0100,12279
15130,12,294,6.38,0.0100,12280
15131,5,58,6.38,0.0100,12280
15132,8,81,6.40,0.0100,12280
15133,5,118,6.42,0.0100,12281
15134,6,107,6.45,0.0100,12282
15135,3,44,6.38,0.0100,12282
15136,6,124,6.41,0.0100,12282
15137,13,151,6.52,0.0100,12282
15138,3,36,6.53,0.0100,12282
15139,7,91,6.55,0.0100,12284
15140,9,151,6.57,0.0100,12285
15141,8,162,6.51,0.0100,12285
15142,6,114,6.47,0.0100,12285
15143,5,47,6.45,0.0100,12286
15144,6,115,6.46,0.0100,12286
15145,5,58,6.48,0.0100,12286
15146,14,240,6.57,0.0100,12288
15147,3,26,6.52,0.0100,12289
15148,5,89,6.46,0.0100,12289
15149,2,111,6.43,0.0100,12290
15150,3,50,6.42,0.0100,12290
15151,4,61,6.34,0.0100,12291
15152,6,82,6.30,0.0100,12292
15153,7,119,6.32,0.0100,12293
15154,6,67,6.25,0.0100,12295
15155,2,56,6.13,0.0100,12295
15156,9,174,6.18,0.0100,12297
15157,2,94,6.10,0.0100,12297
15158,7,122,6.12,0.0100,12298
15159,5,103,6.08,0.0100,12298
15160,3,41,6.05,0.0100,12299
15161,7,88,6.10,0.0100,12299
15162,9,137,6.10,0.0100,12300
15163,7,133,6.13,0.0100,12300
15164,8,122,6.14,0.0100,12301
15165,2,23,6.10,0.0100,12301
15166,6,130,6.10,0.0100,12301
15167,8,103,6.09,0.0100,12301
15168,8,211,6.15,0.0100,12301
15169,9,155,6.19,0.0100,12301
15170,2,28,6.19,0.0100,12301
15171,9,155,6.23,0.0100,12303
15172,8,114,6.26,0.0100,12304
15173,4,77,6.23,0.0100,12305
15174,1,11,6.15,0.0100,12305
15175,11,157,6.23,0.0100,12306
15176,5,56,6.24,0.0100,12307
15177,8,102,6.23,0.0100,12307
15178,10,189,6.31,0.0100,12308
15179,14,277,6.43,0.0100,12308
15180,8,147,6.46,0.0100,12308
15181,3,48,6.38,0.0100,12308
15182,1,15,6.31,0.0100,12308
15183,4,142,6.21,0.0100,12308
15184,7,117,6.24,0.0100,12309
15185,11,168,6.28,0.0100,12310
15186,4,46,6.26,0.0100,12310
15187,10,139,6.27,0.0100,12312
15188,10,113,6.25,0.0100,12312
15189,4,65,6.23,0.0100,12313
15190,5,34,6.22,0.0100,12314
15191,8,82,6.25,0.0100,12315
15192,1,26,6.20,0.0100,12315
15193,8,103,6.22,0.0100,12315
15194,2,81,6.23,0.0100,12315
15195,4,35,6.18,0.0100,12317
15196,8,184,6.21,0.0100,12317
15197,8,144,6.21,0.0100,12317
15198,8,127,6.22,0.0100,12318
15199,6,75,6.28,0.0100,12318
15200,2,29,6.28,0.0100,12319
15201,4,132,6.24,0.0100,12319
15202,7,150,6.25,0.0100,12320
15203,5,69,6.23,0.0100,12320
15204,3,56,6.15,0.0100,12321
15205,4,105,6.14,0.0100,12322
15206,4,65,6.14,0.0100,12322
15207,3,52,6.09,0.0100,12322
15208,4,84,6.04,0.0100,12323
15209,7,79,6.06,0.0100,12323
15210,9,151,6.08,0.0100,12324
15211,8,111,6.14,0.0100,12325
15212,3,23,6.12,0.0100,12325
15213,2,43,6.13,0.0100,12325
15214,4,65,6.05,0.0100,12325
15215,9,133,6.09,0.0100,12326
15216,10,185,6.11,0.0100,12328
15217,5,45,6.12,0.0100,12329
15218,11,155,6.17,0.0100,12329
15219,2,44,6.12,0.0100,12331
15220,8,115,6.11,0.0100,12332
15221,6,181,6.09,0.0100,12333
15222,2,29,6.08,0.0100,12333
15223,8,125,6.08,0.0100,12333
15224,4,65,6.11,0.0100,12333
15225,4,91,6.06,0.0100,12333
15226,5,86,6.06,0.0100,12333
15227,7,104,6.08,0.0100,12333
15228,8,162,6.09,0.0100,12333
15229,7,113,6.06,0.0100,12333
15230,1,26,5.95,0.0100,12333
15231,10,151,6.00,0.0100,12333
15232,6,77,5.98,0.0100,12334
15233,4,57,5.97,0.0100,12334
15234,5,71,5.96,0.0100,12334
15235,6,77,5.99,0.0100,12336
15236,5,88,5.98,0.0100,12336
15237,8,119,5.93,0.0100,12339
15238,3,54,5.93,0.0100,12339
15239,3,42,5.89,0.0100,12339
15240,3,45,5.83,0.0100,12339
15241,3,18,5.78,0.0100,12339
15242,6,145,5.78,0.0100,12340
15243,3,39,5.76,0.0100,12341
15244,7,110,5.77,0.0100,12342
15245,6,79,5.78,0.0100,12342
15246,5,87,5.69,0.0100,12343
15247,6,128,5.72,0.0100,12343
15248,1,29,5.68,0.0100,12343
15249,4,27,5.70,0.0100,12343
15250,7,141,5.74,0.0100,12343
15251,5,115,5.75,0.0100,12344
15252,8,130,5.77,0.0100,12345
15253,4,93,5.74,0.0100,12346
15254,8,88,5.76,0.0100,12347
15255,12,212,5.86,0.0100,12351
15256,11,165,5.88,0.0100,12352
15257,4,81,5.90,0.0100,12352
15258,12,219,5.95,0.0100,12353
15259,4,49,5.94,0.0100,12354
15260,3,45,5.94,0.0100,12355
15261,3,51,5.90,0.0100,12355
15262,5,89,5.86,0.0100,12355
15263,7,105,5.86,0.0100,12356
15264,15,292,5.93,0.0100,12360
15265,4,36,5.95,0.0100,12361
15266,3,29,5.92,0.0100,12361
15267,14,190,5.98,0.0100,12362
15268,2,62,5.92,0.0100,12363
15269,7,83,5.90,0.0100,12363
15270,1,16,5.89,0.0100,12363
15271,3,19,5.83,0.0100,12363
15272,3,52,5.78,0.0100,12363
15273,5,69,5.79,0.0100,12363
15274,5,87,5.83,0.0100,12363
15275,13,195,5.85,0.0100,12364
15276,9,348,5.89,0.0100,12365
15277,6,77,5.87,0.0100,12366
15278,8,85,5.85,0.0100,12366
15279,8,107,5.79,0.0100,12366
15280,4,110,5.75,0.0100,12366
15281,2,32,5.74,0.0100,12366
15282,5,105,5.78,0.0100,12366
15283,11,173,5.85,0.0100,12368
15284,3,49,5.81,0.0100,12368
15285,7,184,5.77,0.0100,12369
15286,9,119,5.82,0.0100,12370
15287,6,109,5.78,0.0100,12370
15288,7,92,5.75,0.0100,12370
15289,5,50,5.76,0.0100,12370
15290,12,244,5.83,0.0100,12371
15291,5,84,5.80,0.0100,12371
15292,3,44,5.82,0.0100,12371
15293,9,279,5.83,0.0100,12372
15294,7,124,5.88,0.0100,12372
15295,10,139,5.94,0.0100,12372
15296,10,207,5.96,0.0100,12374
15297,5,74,5.93,0.0100,12374
15298,8,86,5.93,0.0100,12374
15299,3,42,5.90,0.0100,12374
15300,5,52,5.93,0.0100,12374
15301,2,43,5.91,0.0100,12374
15302,6,90,5.90,0.0100,12375
15303,1,25,5.86,0.0100,12375
15304,0,30,5.83,0.0100,12375
15305,6,83,5.85,0.0100,12375
15306,8,147,5.89,0.0100,12377
15307,9,144,5.95,0.0100,12378
15308,6,75,5.97,0.0100,12378
15309,7,126,5.97,0.0100,12378
15310,11,218,5.99,0.0100,12380
15311,4,113,5.95,0.0100,12382
15312,9,119,6.01,0.0100,12382
15313,5,51,6.04,0.0100,12382
15314,3,38,6.03,0.0100,12382
15315,6,97,6.00,0.0100,12382
15316,1,20,5.91,0.0100,12382
15317,4,110,5.90,0.0100,12382
15318,1,23,5.80,0.0100,12382
15319,4,285,5.82,0.0100,12382
15320,8,85,5.82,0.0100,12383
15321,10,198,5.86,0.0100,12384
15322,6,110,5.90,0.0100,12384
15323,14,276,5.96,0.0100,12386
15324,3,65,5.95,0.0100,12386
15325,5,44,5.96,0.0100,12386
15326,7,114,5.98,0.0100,12387
15327,11,154,6.02,0.0100,12388
15328,5,77,5.99,0.0100,12389
15329,13,193,6.05,0.0100,12391
15330,3,56,6.07,0.0100,12391
15331,4,58,6.01,0.0100,12391
15332,8,145,6.03,0.0100,12392
15333,10,145,6.09,0.0100,12392
15334,11,234,6.15,0.0100,12395
15335,8,101,6.17,0.0100,12395
15336,5,68,6.17,0.0100,12396
15337,2,19,6.11,0.0100,12396
15338,3,72,6.11,0.0100,12396
15339,11,135,6.19,0.0100,12397
15340,2,19,6.18,0.0100,12398
15341,9,182,6.24,0.0100,12400
15342,4,50,6.22,0.0100,12401
15343,9,113,6.28,0.0100,12402
15344,5,89,6.26,0.0100,12404
15345,6,93,6.26,0.0100,12404
15346,6,87,6.27,0.0100,12404
15347,7,85,6.28,0.0100,12406
15348,3,51,6.30,0.0100,12407
15349,9,151,6.35,0.0100,12407
15350,8,137,6.36,0.0100,12407
15351,9,215,6.40,0.0100,12408
15352,8,333,6.40,0.0100,12408
15353,6,90,6.42,0.0100,12409
15354,5,57,6.39,0.0100,12409
15355,9,190,6.36,0.0100,12410
15356,3,95,6.28,0.0100,12410
15357,11,178,6.35,0.0100,12410
15358,2,59,6.25,0.0100,12411
15359,4,35,6.25,0.0100,12411
15360,6,114,6.28,0.0100,12411
15361,8,129,6.33,0.0100,12412
15362,6,61,6.34,0.0100,12412
15363,14,202,6.41,0.0100,12414
15364,5,139,6.31,0.0100,12416
15365,11,141,6.38,0.0100,12416
15366,11,149,6.46,0.0100,12417
15367,10,183,6.42,0.0100,12418
15368,2,75,6.42,0.0100,12418
15369,6,107,6.41,0.0100,12419
15370,6,56,6.46,0.0100,12419
15371,5,109,6.48,0.0100,12420
15372,4,64,6.49,0.0100,12420
15373,8,100,6.52,0.0100,12420
15374,12,151,6.59,0.0100,12422
15375,5,78,6.51,0.0100,12423
15376,6,79,6.48,0.0100,12423
15377,6,99,6.48,0.0100,12424
15378,11,120,6.51,0.0100,12425
15379,9,169,6.52,0.0100,12425
15380,5,80,6.53,0.0100,12425
15381,8,208,6.59,0.0100,12426
15382,10,220,6.64,0.0100,12428
15383,10,146,6.63,0.0100,12428
15384,8,120,6.68,0.0100,12428
15385,8,77,6.69,0.0100,12428
15386,6,122,6.66,0.0100,12429
15387,12,242,6.72,0.0100,12431
15388,10,145,6.75,0.0100,12433
15389,9,182,6.79,0.0100,12433
15390,4,111,6.71,0.0100,12434
15391,7,79,6.73,0.0100,12434
15392,4,44,6.74,0.0100,12434
15393,8,103,6.73,0.0100,12435
15394,4,59,6.70,0.0100,12436
15395,4,86,6.64,0.0100,12436
15396,4,46,6.58,0.0100,12436
15397,6,115,6.59,0.0100,12436
15398,11,195,6.62,0.0100,12437
15399,2,15,6.61,0.0100,12437
15400,4,91,6.60,0.0100,12438
15401,2,23,6.60,0.0100,12438
15402,6,121,6.60,0.0100,12438
15403,7,131,6.66,0.0100,12438
15404,2,43,6.68,0.0100,12439
15405,3,61,6.65,0.0100,12439
15406,14,189,6.71,0.0100,12440
15407,6,90,6.68,0.0100,12441
15408,9,154,6.71,0.0100,12443
15409,7,113,6.71,0.0100,12443
15410,3,43,6.63,0.0100,12443
15411,3,38,6.62,0.0100,12443
15412,6,79,6.59,0.0100,12444
15413,9,163,6.63,0.0100,12444
15414,9,144,6.69,0.0100,12445
15415,6,83,6.69,0.0100,12446
15416,6,70,6.74,0.0100,12446
15417,10,125,6.80,0.0100,12447
15418,6,100,6.85,0.0100,12447
15419,4,59,6.85,0.0100,12448
15420,5,104,6.82,0.0100,12448
15421,5,56,6.77,0.0100,12448
15422,6,100,6.77,0.0100,12448
15423,5,67,6.68,0.0100,12449
15424,7,72,6.72,0.0100,12449
15425,9,115,6.76,0.0100,12449
15426,8,181,6.77,0.0100,12451
15427,5,49,6.71,0.0100,12451
15428,10,169,6.76,0.0100,12451
15429,7,109,6.70,0.0100,12452
15430,10,155,6.77,0.0100,12452
15431,2,23,6.75,0.0100,12452
15432,8,120,6.75,0.0100,12452
15433,11,151,6.76,0.0100,12452
15434,6,62,6.71,0.0100,12453
15435,6,84,6.69,0.0100,12453
15436,12,238,6.76,0.0100,12454
15437,6,98,6.80,0.0100,12455
15438,7,106,6.84,0.0100,12455
15439,3,54,6.76,0.0100,12455
15440,3,76,6.77,0.0100,12455
15441,0,11,6.68,0.0100,12456
15442,8,106,6.72,0.0100,12456
15443,4,37,6.67,0.0100,12457
15444,3,80,6.65,0.0100,12457
15445,11,142,6.70,0.0100,12457
15446,6,76,6.70,0.0100,12457
15447,11,203,6.74,0.0100,12460
15448,10,146,6.81,0.0100,12461
15449,2,51,6.74,0.0100,12462
15450,10,185,6.76,0.0100,12465
15451,5,74,6.72,0.0100,12465
15452,9,154,6.73,0.0100,12466
15453,9,157,6.76,0.0100,12468
15454,13,224,6.84,0.0100,12472
15455,4,83,6.79,0.0100,12472
15456,7,89,6.83,0.0100,12472
15457,2,40,6.74,0.0100,12473
15458,4,46,6.76,0.0100,12473
15459,4,51,6.76,0.0100,12474
15460,8,95,6.78,0.0100,12474
15461,1,15,6.71,0.0100,12474
15462,3,40,6.68,0.0100,12474
15463,8,103,6.62,0.0100,12476
15464,9,143,6.66,0.0100,12479
15465,9,164,6.64,0.0100,12480
15466,3,81,6.56,0.0100,12482
15467,10,153,6.56,0.0100,12483
15468,6,71,6.60,0.0100,12483
15469,8,70,6.62,0.0100,12484
15470,9,152,6.65,0.0100,12486
15471,4,46,6.64,0.0100,12487
15472,8,80,6.68,0.0100,12487
15473,3,45,6.63,0.0100,12487
15474,5,78,6.56,0.0100,12487
15475,1,18,6.52,0.0100,12487
15476,5,85,6.51,0.0100,12488
15477,9,121,6.54,0.0100,12489
15478,8,175,6.51,0.0100,12489
15479,7,98,6.49,0.0100,12489
15480,6,84,6.50,0.0100,12489
15481,7,86,6.49,0.0100,12489
15482,10,163,6.49,0.0100,12489
15483,9,103,6.48,0.0100,12490
15484,6,161,6.46,0.0100,12490
15485,14,230,6.52,0.0100,12498
15486,1,35,6.47,0.0100,12498
15487,4,63,6.39,0.0100,12499
15488,0,5,6.29,0.0100,12499
15489,4,52,6.24,0.0100,12499
15490,10,197,6.30,0.0100,12499
15491,2,41,6.25,0.0100,12499
15492,9,138,6.30,0.0100,12499
15493,1,30,6.23,0.0100,12499
15494,12,152,6.31,0.0100,12501
15495,6,120,6.33,0.0100,12501
15496,8,144,6.37,0.0100,12502
15497,7,175,6.38,0.0100,12503
15498,6,88,6.33,0.0100,12503
15499,8,111,6.39,0.0100,12503
15500,8,107,6.43,0.0100,12504
15501,3,48,6.44,0.0100,12505
15502,7,117,6.45,0.0100,12505
15503,5,56,6.43,0.0100,12506
15504,5,65,6.46,0.0100,12506
15505,4,49,6.47,0.0100,12506
15506,5,80,6.38,0.0100,12506
15507,4,77,6.36,0.0100,12506
15508,6,88,6.33,0.0100,12507
15509,3,43,6.29,0.0100,12507
15510,9,225,6.35,0.0100,12507
15511,8,111,6.40,0.0100,12507
15512,3,40,6.37,0.0100,12507
15513,11,190,6.39,0.0100,12508
15514,6,151,6.36,0.0100,12511
15515,2,46,6.32,0.0100,12511
15516,4,46,6.30,0.0100,12511
15517,9,133,6.29,0.0100,12511
15518,5,72,6.28,0.0100,12511
15519,5,101,6.29,0.0100,12511
15520,11,119,6.35,0.0100,12511
15521,4,55,6.34,0.0100,12511
15522,10,183,6.38,0.0100,12513
15523,7,79,6.40,0.0100,12514
15524,5,91,6.38,0.0100,12515
15525,0,17,6.29,0.0100,12515
15526,6,83,6.27,0.0100,12516
15527,8,105,6.30,0.0100,12516
15528,6,76,6.26,0.0100,12516
15529,3,19,6.22,0.0100,12516
15530,1,43,6.13,0.0100,12517
15531,10,145,6.21,0.0100,12517
15532,5,64,6.18,0.0100,12517
15533,7,129,6.14,0.0100,12517
15534,2,37,6.10,0.0100,12517
15535,11,203,6.15,0.0100,12518
15536,9,159,6.12,0.0100,12518
15537,6,91,6.12,0.0100,12518
15538,5,65,6.10,0.0100,12518
15539,3,66,6.10,0.0100,12518
15540,7,65,6.14,0.0100,12518
15541,5,77,6.19,0.0100,12519
15542,5,49,6.16,0.0100,12519
15543,8,107,6.20,0.0100,12520
15544,6,125,6.23,0.0100,12520
15545,6,234,6.18,0.0100,12521
15546,3,53,6.15,0.0100,12522
15547,10,158,6.14,0.0100,12523
15548,7,116,6.11,0.0100,12523
15549,5,84,6.14,0.0100,12524
15550,8,178,6.12,0.0100,12525
15551,7,92,6.14,0.0100,12526
15552,4,39,6.09,0.0100,12526
15553,7,145,6.07,0.0100,12527
15554,2,33,5.96,0.0100,12527
15555,1,23,5.93,0.0100,12527
15556,10,127,5.96,0.0100,12528
15557,0,11,5.94,0.0100,12528
15558,10,159,6.00,0.0100,12529
15559,7,86,6.03,0.0100,12529
15560,11,237,6.06,0.0100,12531
15561,5,57,6.10,0.0100,12531
15562,8,162,6.15,0.0100,12533
15563,8,100,6.15,0.0100,12533
15564,3,36,6.09,0.0100,12533
15565,0,9,6.00,0.0100,12533
15566,6,98,6.03,0.0100,12533
15567,13,163,6.06,0.0100,12538
15568,4,59,6.04,0.0100,12538
15569,12,147,6.08,0.0100,12538
15570,8,79,6.07,0.0100,12538
15571,3,59,6.06,0.0100,12538
15572,11,241,6.09,0.0100,12539
15573,4,62,6.10,0.0100,12539
15574,2,47,6.07,0.0100,12539
15575,10,113,6.16,0.0100,12540
15576,4,61,6.15,0.0100,12540
15577,8,75,6.14,0.0100,12540
15578,8,129,6.14,0.0100,12540
15579,7,125,6.14,0.0100,12541
15580,7,161,6.15,0.0100,12543
15581,9,159,6.17,0.0100,12543
15582,7,120,6.14,0.0100,12543
15583,9,108,6.14,0.0100,12544
15584,5,64,6.13,0.0100,12544
15585,4,28,6.03,0.0100,12544
15586,6,135,6.08,0.0100,12544
15587,8,99,6.12,0.0100,12544
15588,9,111,6.21,0.0100,12545
15589,4,28,6.21,0.0100,12545
15590,2,54,6.13,0.0100,12545
15591,4,60,6.15,0.0100,12545
15592,9,115,6.15,0.0100,12545
15593,11,222,6.25,0.0100,12546
15594,8,106,6.21,0.0100,12547
15595,3,57,6.18,0.0100,12547
15596,7,117,6.17,0.0100,12548
15597,10,167,6.20,0.0100,12549
15598,15,349,6.29,0.0100,12555
15599,7,90,6.28,0.0100,12555
15600,10,262,6.30,0.0100,12557
15601,4,57,6.31,0.0100,12557
15602,4,53,6.28,0.0100,12559
15603,4,76,6.27,0.0100,12559
15604,5,67,6.27,0.0100,12559
15605,3,36,6.26,0.0100,12559
15606,2,60,6.23,0.0100,12559
15607,4,61,6.23,0.0100,12559
15608,6,72,6.23,0.0100,12559
15609,6,101,6.26,0.0100,12559
15610,7,101,6.24,0.0100,12562
15611,5,114,6.21,0.0100,12563
15612,1,12,6.19,0.0100,12564
15613,6,129,6.14,0.0100,12564
15614,9,83,6.17,0.0100,12565
15615,11,135,6.26,0.0100,12566
15616,6,96,6.28,0.0100,12566
15617,8,125,6.27,0.0100,12566
15618,11,191,6.33,0.0100,12568
15619,10,160,6.38,0.0100,12568
15620,2,35,6.29,0.0100,12568
15621,7,107,6.32,0.0100,12568
15622,9,162,6.31,0.0100,12569
15623,7,129,6.31,0.0100,12569
15624,11,148,6.37,0.0100,12571
15625,1,15,6.38,0.0100,12571
15626,4,54,6.36,0.0100,12572
15627,10,191,6.38,0.0100,12577
15628,6,78,6.38,0.0100,12579
15629,3,41,6.38,0.0100,12579
15630,1,17,6.38,0.0100,12579
15631,7,106,6.35,0.0100,12579
15632,9,165,6.39,0.0100,12579
15633,9,191,6.41,0.0100,12582
15634,9,109,6.48,0.0100,12583
15635,9,132,6.46,0.0100,12586
15636,8,110,6.45,0.0100,12586
15637,8,117,6.47,0.0100,12586
15638,8,112,6.50,0.0100,12586
15639,7,87,6.54,0.0100,12586
15640,12,176,6.59,0.0100,12588
15641,12,205,6.66,0.0100,12588
15642,7,66,6.68,0.0100,12588
15643,6,73,6.66,0.0100,12588
15644,5,60,6.65,0.0100,12588
15645,7,108,6.66,0.0100,12589
15646,14,207,6.77,0.0100,12595
15647,4,59,6.71,0.0100,12595
15648,7,355,6.71,0.0100,12596
15649,7,187,6.73,0.0100,12596
15650,7,113,6.72,0.0100,12597
15651,8,126,6.73,0.0100,12597
15652,13,205,6.82,0.0100,12600
15653,4,67,6.79,0.0100,12600
15654,4,57,6.81,0.0100,12600
15655,5,104,6.85,0.0100,12601
15656,7,101,6.82,0.0100,12602
15657,5,59,6.87,0.0100,12602
15658,7,136,6.84,0.0100,12602
15659,11,188,6.88,0.0100,12603
15660,5,89,6.82,0.0100,12603
15661,4,59,6.81,0.0100,12604
15662,5,99,6.78,0.0100,12605
15663,3,38,6.73,0.0100,12605
15664,7,157,6.77,0.0100,12606
15665,10,196,6.87,0.0100,12606
15666,7,105,6.88,0.0100,12607
15667,4,55,6.79,0.0100,12607
15668,6,97,6.81,0.0100,12609
15669,11,253,6.80,0.0100,12609
15670,8,97,6.80,0.0100,12611
15671,4,270,6.81,0.0100,12612
15672,3,35,6.73,0.0100,12613
15673,3,50,6.72,0.0100,12613
15674,5,51,6.75,0.0100,12613
15675,3,31,6.68,0.0100,12613
15676,10,143,6.74,0.0100,12614
15677,5,73,6.71,0.0100,12614
15678,7,86,6.70,0.0100,12615
15679,10,263,6.73,0.0100,12615
15680,11,219,6.77,0.0100,12616
15681,5,82,6.73,0.0100,12616
15682,11,147,6.77,0.0100,12616
15683,7,97,6.75,0.0100,12616
15684,10,149,6.80,0.0100,12622
15685,3,59,6.79,0.0100,12623
15686,5,72,6.78,0.0100,12624
15687,8,132,6.78,0.0100,12624
15688,8,127,6.77,0.0100,12624
15689,11,147,6.84,0.0100,12625
15690,7,107,6.89,0.0100,12625
15691,3,34,6.88,0.0100,12626
15692,9,136,6.88,0.0100,12626
15693,0,35,6.77,0.0100,12626
15694,7,130,6.76,0.0100,12626
15695,7,114,6.80,0.0100,12626
15696,11,225,6.84,0.0100,12626
15697,3,32,6.77,0.0100,12626
15698,2,37,6.64,0.0100,12626
15699,2,40,6.59,0.0100,12626
15700,7,125,6.56,0.0100,12626
15701,5,80,6.57,0.0100,12626
15702,1,33,6.54,0.0100,12626
15703,10,109,6.60,0.0100,12626
15704,7,115,6.62,0.0100,12626
15705,9,133,6.68,0.0100,12626
15706,10,151,6.76,0.0100,12627
15707,1,33,6.73,0.0100,12627
15708,2,53,6.69,0.0100,12627
15709,8,115,6.71,0.0100,12627
15710,8,126,6.72,0.0100,12627
15711,6,100,6.73,0.0100,12627
15712,6,88,6.78,0.0100,12627
15713,6,119,6.78,0.0100,12628
15714,6,87,6.75,0.0100,12628
15715,5,72,6.69,0.0100,12629
15716,5,154,6.68,0.0100,12630
15717,4,75,6.64,0.0100,12631
15718,4,41,6.57,0.0100,12631
15719,1,22,6.48,0.0100,12631
15720,5,78,6.51,0.0100,12631
15721,3,48,6.47,0.0100,12631
15722,6,119,6.44,0.0100,12631
15723,9,116,6.46,0.0100,12631
15724,5,95,6.40,0.0100,12631
15725,7,173,6.46,0.0100,12632
15726,7,102,6.49,0.0100,12632
15727,14,248,6.53,0.0100,12637
15728,7,126,6.54,0.0100,12637
15729,9,207,6.60,0.0100,12637
15730,10,140,6.69,0.0100,12637
15731,8,135,6.70,0.0100,12637
15732,5,38,6.66,0.0100,12637
15733,9,113,6.66,0.0100,12638
15734,8,131,6.65,0.0100,12638
15735,10,111,6.66,0.0100,12639
15736,3,55,6.61,0.0100,12639
15737,4,49,6.57,0.0100,12639
15738,5,65,6.54,0.0100,12639
15739,8,143,6.55,0.0100,12640
15740,3,42,6.46,0.0100,12640
15741,8,137,6.42,0.0100,12640
15742,4,57,6.39,0.0100,12641
15743,9,142,6.42,0.0100,12641
15744,4,47,6.41,0.0100,12641
15745,5,65,6.39,0.0100,12641
15746,6,83,6.31,0.0100,12642
15747,8,141,6.35,0.0100,12642
15748,11,168,6.39,0.0100,12643
15749,5,56,6.37,0.0100,12643
15750,3,43,6.33,0.0100,12644
15751,12,133,6.37,0.0100,12644
15752,7,112,6.31,0.0100,12644
15753,9,127,6.36,0.0100,12644
15754,9,79,6.41,0.0100,12645
15755,9,121,6.45,0.0100,12646
15756,2,24,6.40,0.0100,12646
15757,9,149,6.44,0.0100,12646
15758,8,157,6.45,0.0100,12646
15759,8,131,6.42,0.0100,12647
15760,3,25,6.40,0.0100,12648
15761,9,136,6.45,0.0100,12649
15762,10,131,6.50,0.0100,12650
15763,12,174,6.59,0.0100,12652
15764,3,29,6.55,0.0100,12652
15765,10,214,6.55,0.0100,12654
15766,11,169,6.59,0.0100,12655
15767,12,173,6.67,0.0100,12657
15768,5,107,6.66,0.0100,12658
15769,4,68,6.59,0.0100,12658
15770,4,49,6.55,0.0100,12659
15771,13,199,6.64,0.0100,12663
15772,3,55,6.64,0.0100,12663
15773,5,84,6.66,0.0100,12664
15774,8,104,6.69,0.0100,12664
15775,6,126,6.72,0.0100,12664
15776,11,145,6.73,0.0100,12665
15777,4,63,6.72,0.0100,12665
15778,8,159,6.73,0.0100,12667
15779,5,86,6.68,0.0100,12667
15780,8,113,6.65,0.0100,12668
15781,5,68,6.65,0.0100,12668
15782,5,82,6.59,0.0100,12668
15783,7,143,6.59,0.0100,12668
15784,7,128,6.56,0.0100,12670
15785,11,211,6.64,0.0100,12672
15786,3,36,6.62,0.0100,12672
