Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,BufSize,Loss1,Loss2
982,-10.799999999999999,4.2,-5.212,-3.512,313,305,8,27899,0.33727,0.23728
983,3.2,-11.8,-5.212,-3.512,313,305,18,27917,0.33727,0.23728
984,2.9,-12.1,-5.212,-3.512,313,305,21,27938,0.33727,0.23728
985,-10.9,4.1000000000000005,-5.212,-3.512,313,305,9,27947,0.33727,0.23728
986,-11.4,3.6000000000000005,-5.212,-3.512,313,305,14,27961,0.33727,0.23728
987,-10.9,4.1000000000000005,-5.212,-3.512,313,305,9,27970,0.33727,0.23728
988,-16.299999999999994,-1.2999999999999936,-5.212,-3.512,313,305,63,28033,0.33727,0.23728
989,3.5,-11.5,-5.212,-3.512,313,305,15,28048,0.33727,0.23728
990,-10.799999999999999,4.2,-5.212,-3.512,313,305,8,28056,0.33727,0.23728
991,13.700000000000001,-11.299999999999999,-5.212,-3.512,314,305,13,28069,0.33727,0.23728
992,2.5999999999999996,-12.4,-5.212,-3.512,314,305,24,28093,0.33727,0.23728
993,-10.6,4.4,-5.212,-3.512,314,305,6,28099,0.33727,0.23728
994,-1.499999999999993,-16.499999999999993,-5.212,-3.512,314,305,65,28164,0.33727,0.23728
995,-10.7,4.300000000000001,-5.212,-3.512,314,305,7,28171,0.33727,0.23728
996,-11.9,3.0999999999999996,-5.212,-3.512,314,305,19,28190,0.33727,0.23728
997,-11.0,4.0,-5.212,-3.512,314,305,10,28200,0.33727,0.23728
998,-10.799999999999999,4.2,-5.212,-3.512,314,305,8,28208,0.33727,0.23728
999,2.8,-12.2,-5.212,-3.512,314,305,22,28230,0.33727,0.23728
1000,-11.0,4.0,-5.350,-3.650,314,305,10,28240,0.31371,0.26252
1001,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28248,0.31371,0.26252
1002,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28256,0.31371,0.26252
1003,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28264,0.31371,0.26252
1004,-12.5,2.4999999999999996,-5.350,-3.650,314,305,25,28289,0.31371,0.26252
1005,3.2,-11.8,-5.350,-3.650,314,305,18,28307,0.31371,0.26252
1006,-13.3,1.6999999999999988,-5.350,-3.650,314,305,33,28340,0.31371,0.26252
1007,-11.6,3.4000000000000004,-5.350,-3.650,314,305,16,28356,0.31371,0.26252
1008,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28364,0.31371,0.26252
1009,-14.4,0.5999999999999996,-5.350,-3.650,314,305,44,28408,0.31371,0.26252
1010,2.1999999999999993,-12.8,-5.350,-3.650,314,305,28,28436,0.31371,0.26252
1011,-15.399999999999997,-0.3999999999999968,-5.350,-3.650,314,305,54,28490,0.31371,0.26252
1012,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28498,0.31371,0.26252
1013,-10.7,4.300000000000001,-5.350,-3.650,314,305,7,28505,0.31371,0.26252
1014,-17.599999999999987,-2.599999999999989,-5.350,-3.650,314,305,76,28581,0.31371,0.26252
1015,2.8,-12.2,-5.350,-3.650,314,305,22,28603,0.31371,0.26252
1016,3.8000000000000007,-11.2,-5.350,-3.650,314,305,12,28615,0.31371,0.26252
1017,-13.200000000000001,1.799999999999999,-5.350,-3.650,314,305,32,28647,0.31371,0.26252
1018,-10.799999999999999,4.2,-5.350,-3.650,314,305,8,28655,0.31371,0.26252
1019,0.6999999999999993,-14.3,-5.350,-3.650,314,305,43,28698,0.31371,0.26252
1020,-10.799999999999999,4.2,-5.583,-3.883,314,305,8,28706,0.33622,0.25560
1021,-4.899999999999999,0.10000000000000142,-5.583,-3.883,315,305,49,28755,0.33622,0.25560
1022,-1.5999999999999925,-16.599999999999994,-5.583,-3.883,315,305,66,28821,0.33622,0.25560
1023,-11.1,3.9000000000000004,-5.583,-3.883,315,305,11,28832,0.33622,0.25560
1024,-10.9,4.1000000000000005,-5.583,-3.883,315,305,9,28841,0.33622,0.25560
1025,-11.5,3.5,-5.583,-3.883,315,305,15,28856,0.33622,0.25560
1026,2.4999999999999996,-12.5,-5.583,-3.883,315,305,25,28881,0.33622,0.25560
1027,3.4000000000000004,-11.6,-5.583,-3.883,315,305,16,28897,0.33622,0.25560
1028,8.200000000000012,-6.799999999999995,-5.583,-3.883,315,305,68,28965,0.33622,0.25560
1029,-10.9,4.1000000000000005,-5.583,-3.883,315,305,9,28974,0.33622,0.25560
1030,-10.7,4.300000000000001,-5.583,-3.883,315,305,7,28981,0.33622,0.25560
1031,-10.799999999999999,4.2,-5.583,-3.883,315,305,8,28989,0.33622,0.25560
1032,3.8000000000000007,-11.2,-5.583,-3.883,315,305,12,29001,0.33622,0.25560
1033,-0.3999999999999968,-15.399999999999997,-5.583,-3.883,315,305,54,29055,0.33622,0.25560
1034,-10.7,4.300000000000001,-5.583,-3.883,315,305,7,29062,0.33622,0.25560
1035,-16.999999999999993,-6.999999999999993,-5.583,-3.883,315,306,70,29132,0.33622,0.25560
1036,-11.4,3.6000000000000005,-5.583,-3.883,315,306,14,29146,0.33622,0.25560
1037,-11.0,4.0,-5.583,-3.883,315,306,10,29156,0.33622,0.25560
1038,-11.2,3.8000000000000007,-5.583,-3.883,315,306,12,29168,0.33622,0.25560
1039,-10.7,4.300000000000001,-5.583,-3.883,315,306,7,29175,0.33622,0.25560
1040,-10.9,4.1000000000000005,-6.030,-3.080,315,306,9,29184,0.33900,0.21060
1041,-10.7,4.300000000000001,-6.030,-3.080,315,306,7,29191,0.33900,0.21060
1042,-12.700000000000001,2.2999999999999994,-6.030,-3.080,315,306,27,29218,0.33900,0.21060
1043,-3.8999999999999844,-18.899999999999984,-6.030,-3.080,315,306,89,29307,0.33900,0.21060
1044,2.3999999999999995,-12.600000000000001,-6.030,-3.080,315,306,26,29333,0.33900,0.21060
1045,-12.2,2.8,-6.030,-3.080,315,306,22,29355,0.33900,0.21060
1046,-11.7,3.3,-6.030,-3.080,315,306,17,29372,0.33900,0.21060
1047,-10.799999999999999,4.2,-6.030,-3.080,315,306,8,29380,0.33900,0.21060
1048,1.4999999999999987,-13.500000000000002,-6.030,-3.080,315,306,35,29415,0.33900,0.21060
1049,-11.7,3.3,-6.030,-3.080,315,306,17,29432,0.33900,0.21060
1050,1.5999999999999988,-13.400000000000002,-6.030,-3.080,315,306,34,29466,0.33900,0.21060
1051,-10.799999999999999,4.2,-6.030,-3.080,315,306,8,29474,0.33900,0.21060
1052,-12.2,-2.1999999999999975,-6.030,-3.080,315,307,22,29496,0.33900,0.21060
1053,-10.9,4.1000000000000005,-6.030,-3.080,315,307,9,29505,0.33900,0.21060
1054,-10.7,4.300000000000001,-6.030,-3.080,315,307,7,29512,0.33900,0.21060
1055,2.2999999999999994,-12.700000000000001,-6.030,-3.080,315,307,27,29539,0.33900,0.21060
1056,3.8000000000000007,-11.2,-6.030,-3.080,315,307,12,29551,0.33900,0.21060
1057,3.0999999999999996,-11.9,-6.030,-3.080,315,307,19,29570,0.33900,0.21060
1058,-10.799999999999999,4.2,-6.030,-3.080,315,307,8,29578,0.33900,0.21060
1059,-12.5,2.4999999999999996,-6.030,-3.080,315,307,25,29603,0.33900,0.21060
1060,-12.600000000000001,2.3999999999999995,-6.139,-2.539,315,307,26,29629,0.32761,0.19827
1061,3.8000000000000007,-11.2,-6.139,-2.539,315,307,12,29641,0.32761,0.19827
1062,-12.0,3.0,-6.139,-2.539,315,307,20,29661,0.32761,0.19827
1063,-10.799999999999999,4.2,-6.139,-2.539,315,307,8,29669,0.32761,0.19827
1064,3.8000000000000007,-11.2,-6.139,-2.539,315,307,12,29681,0.32761,0.19827
1065,-12.700000000000001,2.2999999999999994,-6.139,-2.539,315,307,27,29708,0.32761,0.19827
1066,-2.0999999999999908,-17.09999999999999,-6.139,-2.539,315,307,71,29779,0.32761,0.19827
1067,-0.1999999999999975,-15.199999999999998,-6.139,-2.539,315,307,52,29831,0.32761,0.19827
1068,-10.799999999999999,4.2,-6.139,-2.539,315,307,8,29839,0.32761,0.19827
1069,8.700000000000017,3.7000000000000064,-6.139,-2.539,315,308,63,29902,0.32761,0.19827
1070,-12.2,2.8,-6.139,-2.539,315,308,22,29924,0.32761,0.19827
1071,-10.799999999999999,4.2,-6.139,-2.539,315,308,8,29932,0.32761,0.19827
1072,-10.799999999999999,4.2,-6.139,-2.539,315,308,8,29940,0.32761,0.19827
1073,-10.9,4.1000000000000005,-6.139,-2.539,315,308,9,29949,0.32761,0.19827
1074,3.8000000000000007,-11.2,-6.139,-2.539,315,308,12,29961,0.32761,0.19827
1075,-1.6999999999999957,3.3,-6.139,-2.539,316,308,17,29978,0.32761,0.19827
1076,-13.100000000000001,1.899999999999999,-6.139,-2.539,316,308,31,30009,0.32761,0.19827
1077,9.600000000000003,-5.399999999999983,-6.139,-2.539,316,308,54,30063,0.32761,0.19827
1078,-2.1999999999999904,-17.19999999999999,-6.139,-2.539,316,308,72,30135,0.32761,0.19827
1079,3.0999999999999996,-11.9,-6.139,-2.539,316,308,19,30154,0.32761,0.19827
1080,3.6000000000000005,-11.4,-6.289,-2.389,316,308,14,30168,0.33212,0.21126
1081,-3.399999999999997,1.5999999999999988,-6.289,-2.389,317,308,34,30202,0.33212,0.21126
1082,11.100000000000001,-3.8999999999999995,-6.289,-2.389,317,308,39,30241,0.33212,0.21126
1083,-10.9,4.1000000000000005,-6.289,-2.389,317,308,9,30250,0.33212,0.21126
1084,9.30000000000002,-15.699999999999996,-6.289,-2.389,318,308,57,30307,0.33212,0.21126
1085,-1.3999999999999932,-16.39999999999999,-6.289,-2.389,318,308,64,30371,0.33212,0.21126
1086,-10.7,4.300000000000001,-6.289,-2.389,318,308,7,30378,0.33212,0.21126
1087,2.8,-12.2,-6.289,-2.389,318,308,22,30400,0.33212,0.21126
1088,-13.700000000000001,1.2999999999999985,-6.289,-2.389,318,308,37,30437,0.33212,0.21126
1089,-3.1999999999999957,1.799999999999999,-6.289,-2.389,319,308,32,30469,0.33212,0.21126
1090,-12.2,2.8,-6.289,-2.389,319,308,22,30491,0.33212,0.21126
1091,-12.1,2.9,-6.289,-2.389,319,308,21,30512,0.33212,0.21126
1092,-12.700000000000001,2.2999999999999994,-6.289,-2.389,319,308,27,30539,0.33212,0.21126
1093,3.2,-11.8,-6.289,-2.389,319,308,18,30557,0.33212,0.21126
1094,-10.9,4.1000000000000005,-6.289,-2.389,319,308,9,30566,0.33212,0.21126
1095,13.400000000000006,-11.6,-6.289,-2.389,320,308,16,30582,0.33212,0.21126
1096,-13.3,1.6999999999999988,-6.289,-2.389,320,308,33,30615,0.33212,0.21126
1097,-10.799999999999999,4.2,-6.289,-2.389,320,308,8,30623,0.33212,0.21126
1098,-12.1,12.900000000000006,-6.289,-2.389,320,309,21,30644,0.33212,0.21126
1099,-11.2,3.8000000000000007,-6.289,-2.389,320,309,12,30656,0.33212,0.21126
1100,-12.1,2.9,-6.337,-2.037,320,309,21,30677,0.32688,0.18257
1101,3.0999999999999996,-11.9,-6.337,-2.037,320,309,19,30696,0.32688,0.18257
1102,-10.799999999999999,4.2,-6.337,-2.037,320,309,8,30704,0.32688,0.18257
1103,2.099999999999999,-12.9,-6.337,-2.037,320,309,29,30733,0.32688,0.18257
1104,3.8000000000000007,-11.2,-6.337,-2.037,320,309,12,30745,0.32688,0.18257
1105,-10.7,4.300000000000001,-6.337,-2.037,320,309,7,30752,0.32688,0.18257
1106,-10.799999999999999,4.2,-6.337,-2.037,320,309,8,30760,0.32688,0.18257
1107,1.2999999999999985,-3.6999999999999886,-6.337,-2.037,320,310,37,30797,0.32688,0.18257
1108,3.8000000000000007,-11.2,-6.337,-2.037,320,310,12,30809,0.32688,0.18257
1109,3.8000000000000007,-11.2,-6.337,-2.037,320,310,12,30821,0.32688,0.18257
1110,-10.89999999999996,-15.89999999999996,-6.337,-2.037,320,311,159,30980,0.32688,0.18257
1111,-17.69999999999999,7.30000000000001,-6.337,-2.037,320,312,77,31057,0.32688,0.18257
1112,-10.799999999999999,4.2,-6.337,-2.037,320,312,8,31065,0.32688,0.18257
1113,-10.799999999999999,4.2,-6.337,-2.037,320,312,8,31073,0.32688,0.18257
1114,3.7,-11.299999999999999,-6.337,-2.037,320,312,13,31086,0.32688,0.18257
1115,-10.5,4.5,-6.337,-2.037,320,312,5,31091,0.32688,0.18257
1116,-3.4999999999999964,1.4999999999999987,-6.337,-2.037,321,312,35,31126,0.32688,0.18257
1117,-10.9,4.1000000000000005,-6.337,-2.037,321,312,9,31135,0.32688,0.18257
1118,2.3999999999999995,-12.600000000000001,-6.337,-2.037,321,312,26,31161,0.32688,0.18257
1119,9.000000000000005,-5.999999999999979,-6.337,-2.037,321,312,60,31221,0.32688,0.18257
1120,3.3,-11.7,-5.332,-2.632,321,312,17,31238,0.30587,0.15824
1121,-10.799999999999999,4.2,-5.332,-2.632,321,312,8,31246,0.30587,0.15824
1122,-13.100000000000001,1.899999999999999,-5.332,-2.632,321,312,31,31277,0.30587,0.15824
1123,-12.3,2.6999999999999997,-5.332,-2.632,321,312,23,31300,0.30587,0.15824
1124,13.100000000000003,-11.9,-5.332,-2.632,322,312,19,31319,0.30587,0.15824
1125,-10.9,4.1000000000000005,-5.332,-2.632,322,312,9,31328,0.30587,0.15824
1126,-10.9,4.1000000000000005,-5.332,-2.632,322,312,9,31337,0.30587,0.15824
1127,-10.7,4.300000000000001,-5.332,-2.632,322,312,7,31344,0.30587,0.15824
1128,-11.7,3.3,-5.332,-2.632,322,312,17,31361,0.30587,0.15824
1129,-11.7,3.3,-5.332,-2.632,322,312,17,31378,0.30587,0.15824
1130,3.7,-11.299999999999999,-5.332,-2.632,322,312,13,31391,0.30587,0.15824
1131,-12.1,2.9,-5.332,-2.632,322,312,21,31412,0.30587,0.15824
1132,-10.9,4.1000000000000005,-5.332,-2.632,322,312,9,31421,0.30587,0.15824
1133,-12.1,2.9,-5.332,-2.632,322,312,21,31442,0.30587,0.15824
1134,-10.799999999999999,4.2,-5.332,-2.632,322,312,8,31450,0.30587,0.15824
1135,3.5,-11.5,-5.332,-2.632,322,312,15,31465,0.30587,0.15824
1136,-10.9,4.1000000000000005,-5.332,-2.632,322,312,9,31474,0.30587,0.15824
1137,-11.1,3.9000000000000004,-5.332,-2.632,322,312,11,31485,0.30587,0.15824
1138,-10.799999999999999,4.2,-5.332,-2.632,322,312,8,31493,0.30587,0.15824
1139,-6.199999999999976,8.799999999999942,-5.332,-2.632,322,313,112,31605,0.30587,0.15824
1140,-10.799999999999999,4.2,-5.629,-1.979,322,313,8,31613,0.35469,0.17954
1141,-16.099999999999994,-1.0999999999999943,-5.629,-1.979,322,313,61,31674,0.35469,0.17954
1142,3.8000000000000007,-11.2,-5.629,-1.979,322,313,12,31686,0.35469,0.17954
1143,-14.000000000000002,0.9999999999999982,-5.629,-1.979,322,313,40,31726,0.35469,0.17954
1144,0.8999999999999986,-14.100000000000001,-5.629,-1.979,322,313,41,31767,0.35469,0.17954
1145,-3.499999999999986,-8.499999999999993,-5.629,-1.979,322,314,85,31852,0.35469,0.17954
1146,-6.599999999999989,-1.5999999999999925,-5.629,-1.979,323,314,66,31918,0.35469,0.17954
1147,3.3,-11.7,-5.629,-1.979,323,314,17,31935,0.35469,0.17954
1148,-24.099999999999966,-9.099999999999966,-5.629,-1.979,323,314,141,32076,0.35469,0.17954
1149,2.3999999999999995,-12.600000000000001,-5.629,-1.979,323,314,26,32102,0.35469,0.17954
1150,-10.799999999999999,4.2,-5.629,-1.979,323,314,8,32110,0.35469,0.17954
1151,14.000000000000004,-11.0,-5.629,-1.979,324,314,10,32120,0.35469,0.17954
1152,-11.0,14.000000000000002,-5.629,-1.979,324,315,10,32130,0.35469,0.17954
1153,1.5999999999999988,-13.400000000000002,-5.629,-1.979,324,315,34,32164,0.35469,0.17954
1154,-10.9,4.1000000000000005,-5.629,-1.979,324,315,9,32173,0.35469,0.17954
1155,-12.4,2.5999999999999996,-5.629,-1.979,324,315,24,32197,0.35469,0.17954
1156,-16.699999999999992,-1.6999999999999922,-5.629,-1.979,324,315,67,32264,0.35469,0.17954
1157,-12.4,2.5999999999999996,-5.629,-1.979,324,315,24,32288,0.35469,0.17954
1158,-11.299999999999999,3.7,-5.629,-1.979,324,315,13,32301,0.35469,0.17954
1159,-10.9,4.1000000000000005,-5.629,-1.979,324,315,9,32310,0.35469,0.17954
1160,-10.799999999999999,4.2,-5.689,-1.989,324,315,8,32318,0.32553,0.16221
1161,-4.999999999999995,1.7763568394002505e-15,-5.689,-1.989,325,315,50,32368,0.32553,0.16221
1162,-10.799999999999999,4.2,-5.689,-1.989,325,315,8,32376,0.32553,0.16221
1163,11.200000000000001,-3.8000000000000007,-5.689,-1.989,325,315,38,32414,0.32553,0.16221
1164,3.8000000000000007,-11.2,-5.689,-1.989,325,315,12,32426,0.32553,0.16221
1165,3.8000000000000007,-11.2,-5.689,-1.989,325,315,12,32438,0.32553,0.16221
1166,-12.4,2.5999999999999996,-5.689,-1.989,325,315,24,32462,0.32553,0.16221
1167,-11.1,3.9000000000000004,-5.689,-1.989,325,315,11,32473,0.32553,0.16221
1168,3.8000000000000007,-11.2,-5.689,-1.989,325,315,12,32485,0.32553,0.16221
1169,-11.7,3.3,-5.689,-1.989,325,315,17,32502,0.32553,0.16221
1170,-15.699999999999996,-0.6999999999999957,-5.689,-1.989,325,315,57,32559,0.32553,0.16221
1171,-11.1,3.9000000000000004,-5.689,-1.989,325,315,11,32570,0.32553,0.16221
1172,0.9999999999999982,-14.000000000000002,-5.689,-1.989,325,315,40,32610,0.32553,0.16221
1173,-10.9,4.1000000000000005,-5.689,-1.989,325,315,9,32619,0.32553,0.16221
1174,12.3,-12.700000000000001,-5.689,-1.989,326,315,27,32646,0.32553,0.16221
1175,-7.399999999999984,-2.3999999999999897,-5.689,-1.989,327,315,74,32720,0.32553,0.16221
1176,-13.700000000000001,1.2999999999999985,-5.689,-1.989,327,315,37,32757,0.32553,0.16221
1177,-12.2,2.8,-5.689,-1.989,327,315,22,32779,0.32553,0.16221
1178,-11.6,3.4000000000000004,-5.689,-1.989,327,315,16,32795,0.32553,0.16221
1179,-12.2,2.8,-5.689,-1.989,327,315,22,32817,0.32553,0.16221
1180,3.8000000000000007,-11.2,-6.011,-1.711,327,315,12,32829,0.31100,0.16130
1181,-10.6,4.4,-6.011,-1.711,327,315,6,32835,0.31100,0.16130
1182,-10.9,4.1000000000000005,-6.011,-1.711,327,315,9,32844,0.31100,0.16130
1183,3.8000000000000007,-11.2,-6.011,-1.711,327,315,12,32856,0.31100,0.16130
1184,-10.799999999999999,4.2,-6.011,-1.711,327,315,8,32864,0.31100,0.16130
1185,-11.1,3.9000000000000004,-6.011,-1.711,327,315,11,32875,0.31100,0.16130
1186,3.8000000000000007,-11.2,-6.011,-1.711,327,315,12,32887,0.31100,0.16130
1187,-10.7,4.300000000000001,-6.011,-1.711,327,315,7,32894,0.31100,0.16130
1188,-10.9,4.1000000000000005,-6.011,-1.711,327,315,9,32903,0.31100,0.16130
1189,-10.7,4.300000000000001,-6.011,-1.711,327,315,7,32910,0.31100,0.16130
1190,-11.8,3.2,-6.011,-1.711,327,315,18,32928,0.31100,0.16130
1191,-10.9,4.1000000000000005,-6.011,-1.711,327,315,9,32937,0.31100,0.16130
1192,3.8000000000000007,-11.2,-6.011,-1.711,327,315,12,32949,0.31100,0.16130
1193,2.9,-12.1,-6.011,-1.711,327,315,21,32970,0.31100,0.16130
1194,2.5999999999999996,-12.4,-6.011,-1.711,327,315,24,32994,0.31100,0.16130
1195,-10.6,4.4,-6.011,-1.711,327,315,6,33000,0.31100,0.16130
1196,-10.9,4.1000000000000005,-6.011,-1.711,327,315,9,33009,0.31100,0.16130
1197,-2.3999999999999915,2.5999999999999996,-6.011,-1.711,328,315,24,33033,0.31100,0.16130
1198,-10.7,4.300000000000001,-6.011,-1.711,328,315,7,33040,0.31100,0.16130
1199,-26.499999999999964,-11.499999999999963,-6.011,-1.711,328,315,165,33205,0.31100,0.16130
1200,3.8000000000000007,-11.2,-6.290,-1.790,328,315,12,33217,0.31083,0.17251
1201,-2.099999999999998,2.9,-6.290,-1.790,329,315,21,33238,0.31083,0.17251
1202,-11.2,3.8000000000000007,-6.290,-1.790,329,315,12,33250,0.31083,0.17251
1203,-11.1,3.9000000000000004,-6.290,-1.790,329,315,11,33261,0.31083,0.17251
1204,3.8000000000000007,-11.2,-6.290,-1.790,329,315,12,33273,0.31083,0.17251
1205,-11.5,3.5,-6.290,-1.790,329,315,15,33288,0.31083,0.17251
1206,-3.499999999999986,1.5000000000000213,-6.290,-1.790,329,316,85,33373,0.31083,0.17251
1207,-11.5,3.5,-6.290,-1.790,329,316,15,33388,0.31083,0.17251
1208,3.5,-11.5,-6.290,-1.790,329,316,15,33403,0.31083,0.17251
1209,-11.299999999999999,3.7,-6.290,-1.790,329,316,13,33416,0.31083,0.17251
1210,-10.9,4.1000000000000005,-6.290,-1.790,329,316,9,33425,0.31083,0.17251
1211,-10.799999999999999,4.2,-6.290,-1.790,329,316,8,33433,0.31083,0.17251
1212,-3.2999999999999865,-8.299999999999997,-6.290,-1.790,329,317,83,33516,0.31083,0.17251
1213,3.3,-11.7,-6.290,-1.790,329,317,17,33533,0.31083,0.17251
1214,-12.0,3.0,-6.290,-1.790,329,317,20,33553,0.31083,0.17251
1215,-13.8,21.199999999999996,-6.290,-1.790,329,318,38,33591,0.31083,0.17251
1216,3.8000000000000007,-11.2,-6.290,-1.790,329,318,12,33603,0.31083,0.17251
1217,-10.7,4.300000000000001,-6.290,-1.790,329,318,7,33610,0.31083,0.17251
1218,-10.799999999999999,4.2,-6.290,-1.790,329,318,8,33618,0.31083,0.17251
1219,-12.4,2.5999999999999996,-6.290,-1.790,329,318,24,33642,0.31083,0.17251
1220,-11.0,4.0,-7.014,-0.814,329,318,10,33652,0.31037,0.21363
1221,3.5,-11.5,-7.014,-0.814,329,318,15,33667,0.31037,0.21363
1222,3.6000000000000005,-11.4,-7.014,-0.814,329,318,14,33681,0.31037,0.21363
1223,-10.9,4.1000000000000005,-7.014,-0.814,329,318,9,33690,0.31037,0.21363
1224,1.500000000000028,-23.499999999999968,-7.014,-0.814,330,318,135,33825,0.31037,0.21363
1225,1.1999999999999984,-13.8,-7.014,-0.814,330,318,38,33863,0.31037,0.21363
1226,-10.9,4.1000000000000005,-7.014,-0.814,330,318,9,33872,0.31037,0.21363
1227,-10.9,4.1000000000000005,-7.014,-0.814,330,318,9,33881,0.31037,0.21363
1228,-12.4,2.5999999999999996,-7.014,-0.814,330,318,24,33905,0.31037,0.21363
1229,-10.9,4.1000000000000005,-7.014,-0.814,330,318,9,33914,0.31037,0.21363
1230,-10.799999999999999,4.2,-7.014,-0.814,330,318,8,33922,0.31037,0.21363
1231,-10.9,4.1000000000000005,-7.014,-0.814,330,318,9,33931,0.31037,0.21363
1232,-10.9,4.1000000000000005,-7.014,-0.814,330,318,9,33940,0.31037,0.21363
1233,-11.0,4.0,-7.014,-0.814,330,318,10,33950,0.31037,0.21363
1234,-10.799999999999999,4.2,-7.014,-0.814,330,318,8,33958,0.31037,0.21363
1235,-11.1,3.9000000000000004,-7.014,-0.814,330,318,11,33969,0.31037,0.21363
1236,-57.80000000000041,-32.80000000000027,-7.014,-0.814,330,319,478,34447,0.31037,0.21363
1237,-10.799999999999999,4.2,-7.014,-0.814,330,319,8,34455,0.31037,0.21363
1238,3.8000000000000007,-11.2,-7.014,-0.814,330,319,12,34467,0.31037,0.21363
1239,-13.700000000000001,21.30000000000001,-7.014,-0.814,330,320,37,34504,0.31037,0.21363
1240,2.5999999999999996,-12.4,-7.215,-1.615,330,320,24,34528,0.30632,0.20084
1241,-12.700000000000001,12.3,-7.215,-1.615,330,321,27,34555,0.30632,0.20084
1242,-13.100000000000001,1.899999999999999,-7.215,-1.615,330,321,31,34586,0.30632,0.20084
1243,-10.799999999999999,4.2,-7.215,-1.615,330,321,8,34594,0.30632,0.20084
1244,-10.7,4.300000000000001,-7.215,-1.615,330,321,7,34601,0.30632,0.20084
1245,-0.29999999999999716,-15.299999999999997,-7.215,-1.615,330,321,53,34654,0.30632,0.20084
1246,-10.7,4.300000000000001,-7.215,-1.615,330,321,7,34661,0.30632,0.20084
1247,-12.8,2.1999999999999993,-7.215,-1.615,330,321,28,34689,0.30632,0.20084
1248,-15.799999999999995,-0.7999999999999954,-7.215,-1.615,330,321,58,34747,0.30632,0.20084
1249,-12.4,2.5999999999999996,-7.215,-1.615,330,321,24,34771,0.30632,0.20084
1250,-10.799999999999999,4.2,-7.215,-1.615,330,321,8,34779,0.30632,0.20084
1251,-12.2,2.8,-7.215,-1.615,330,321,22,34801,0.30632,0.20084
1252,3.4000000000000004,-11.6,-7.215,-1.615,330,321,16,34817,0.30632,0.20084
1253,-14.200000000000001,10.800000000000011,-7.215,-1.615,330,322,42,34859,0.30632,0.20084
1254,-17.599999999999987,7.4000000000000075,-7.215,-1.615,330,323,76,34935,0.30632,0.20084
1255,-10.799999999999999,4.2,-7.215,-1.615,330,323,8,34943,0.30632,0.20084
1256,-10.7,4.300000000000001,-7.215,-1.615,330,323,7,34950,0.30632,0.20084
1257,3.8000000000000007,-11.2,-7.215,-1.615,330,323,12,34962,0.30632,0.20084
1258,-12.1,2.9,-7.215,-1.615,330,323,21,34983,0.30632,0.20084
1259,-11.1,3.9000000000000004,-7.215,-1.615,330,323,11,34994,0.30632,0.20084
