Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,Epsilon
13010,21.199999999999996,46.19999999999994,18.956,40.206,2712,8651,88,0.0100
13011,11.700000000000022,46.699999999999974,18.956,40.206,2712,8652,83,0.0100
13012,-1.0999999999999996,13.9,18.956,40.206,2712,8652,11,0.0100
13013,20.99999999999997,36.0,18.956,40.206,2712,8652,90,0.0100
13014,24.899999999999892,49.89999999999985,18.956,40.206,2712,8653,151,0.0100
13015,-2.3000000000000003,22.700000000000003,18.956,40.206,2712,8654,23,0.0100
13016,-2.5000000000000004,22.500000000000007,18.956,40.206,2712,8655,25,0.0100
13017,50.699999999999896,15.70000000000002,18.956,40.206,2713,8655,93,0.0100
13018,32.19999999999991,97.20000000000013,18.956,40.206,2713,8656,178,0.0100
13019,-2.3000000000000003,22.700000000000006,18.956,40.206,2713,8657,23,0.0100
13020,-2.5000000000000004,32.49999999999999,19.025,38.575,2713,8658,25,0.0100
13021,15.699999999999976,30.699999999999996,19.025,38.575,2713,8658,143,0.0100
13022,32.59999999999997,17.599999999999973,19.025,38.575,2713,8658,124,0.0100
13023,-10.6,4.4,19.025,38.575,2713,8658,6,0.0100
13024,-12.1,22.9,19.025,38.575,2713,8659,21,0.0100
13025,-1.2999999999999996,23.700000000000003,19.025,38.575,2713,8660,13,0.0100
13026,80.90000000000002,65.90000000000019,19.025,38.575,2713,8660,241,0.0100
13027,-1.0999999999999872,53.89999999999987,19.025,38.575,2713,8661,111,0.0100
13028,11.300000000000024,66.29999999999991,19.025,38.575,2713,8662,87,0.0100
13029,10.90000000000002,35.89999999999995,19.025,38.575,2713,8663,91,0.0100
13030,19.199999999999953,74.19999999999986,19.025,38.575,2713,8664,108,0.0100
13031,20.699999999999974,55.69999999999997,19.025,38.575,2713,8665,93,0.0100
13032,17.899999999999892,32.899999999999956,19.025,38.575,2713,8665,121,0.0100
13033,-0.6999999999999996,14.3,19.025,38.575,2713,8665,7,0.0100
13034,21.59999999999996,46.6,19.025,38.575,2713,8666,84,0.0100
13035,20.099999999999945,25.099999999999987,19.025,38.575,2714,8666,99,0.0100
13036,42.99999999999994,27.999999999999893,19.025,38.575,2714,8666,220,0.0100
13037,-1.6999999999999957,13.300000000000002,19.025,38.575,2714,8666,17,0.0100
13038,-12.1,22.9,19.025,38.575,2714,8667,21,0.0100
13039,65.99999999999987,50.99999999999976,19.025,38.575,2714,8667,190,0.0100
13040,4.800000000000017,49.799999999999955,19.256,37.806,2714,8668,52,0.0100
13041,13.599999999999975,38.59999999999999,19.256,37.806,2714,8669,64,0.0100
13042,17.399999999999963,72.39999999999998,19.256,37.806,2714,8670,126,0.0100
13043,46.19999999999998,21.199999999999896,19.256,37.806,2715,8670,88,0.0100
13044,46.699999999999854,61.69999999999988,19.256,37.806,2715,8670,133,0.0100
13045,-1.2999999999999996,13.700000000000001,19.256,37.806,2715,8670,13,0.0100
13046,40.799999999999955,75.79999999999991,19.256,37.806,2715,8671,92,0.0100
13047,-1.0999999999999848,23.90000000000002,19.256,37.806,2715,8672,111,0.0100
13048,45.99999999999991,70.99999999999984,19.256,37.806,2715,8673,140,0.0100
13049,3.6000000000000068,18.600000000000023,19.256,37.806,2715,8673,64,0.0100
13050,-1.7,13.3,19.256,37.806,2715,8673,17,0.0100
13051,-2.0,23.000000000000007,19.256,37.806,2715,8674,20,0.0100
13052,8.300000000000004,23.299999999999933,19.256,37.806,2715,8675,67,0.0100
13053,9.700000000000015,44.69999999999991,19.256,37.806,2715,8676,103,0.0100
13054,21.29999999999999,26.30000000000002,19.256,37.806,2716,8676,87,0.0100
13055,40.59999999999978,35.599999999999994,19.256,37.806,2717,8676,194,0.0100
13056,61.90000000000011,106.9000000000002,19.256,37.806,2717,8677,181,0.0100
13057,5.300000000000017,40.29999999999996,19.256,37.806,2717,8678,47,0.0100
13058,14.399999999999993,39.39999999999998,19.256,37.806,2717,8679,56,0.0100
13059,24.099999999999945,19.100000000000005,19.256,37.806,2718,8679,59,0.0100
13060,-0.9999999999999982,4.0,17.565,36.665,2719,8679,10,0.0100
13061,14.599999999999993,49.59999999999995,17.565,36.665,2719,8680,54,0.0100
13062,26.799999999999955,61.79999999999985,17.565,36.665,2719,8681,132,0.0100
13063,21.099999999999987,46.09999999999994,17.565,36.665,2719,8682,89,0.0100
13064,14.100000000000021,39.099999999999994,17.565,36.665,2719,8683,59,0.0100
13065,-1.2999999999999996,23.700000000000003,17.565,36.665,2719,8684,13,0.0100
13066,14.800000000000004,29.799999999999983,17.565,36.665,2719,8684,52,0.0100
13067,27.999999999999936,62.99999999999989,17.565,36.665,2719,8685,120,0.0100
13068,20.19999999999999,45.199999999999946,17.565,36.665,2719,8686,98,0.0100
13069,7.100000000000007,42.09999999999997,17.565,36.665,2719,8687,29,0.0100
13070,48.49999999999977,73.4999999999998,17.565,36.665,2719,8688,215,0.0100
13071,31.000000000000007,-3.9999999999999964,17.565,36.665,2720,8688,40,0.0100
13072,12.100000000000009,57.09999999999992,17.565,36.665,2720,8689,79,0.0100
13073,-7.19999999999999,57.79999999999993,17.565,36.665,2720,8690,72,0.0100
13074,29.499999999999922,64.49999999999991,17.565,36.665,2720,8691,105,0.0100
13075,28.99999999999995,33.99999999999991,17.565,36.665,2721,8691,110,0.0100
13076,41.49999999999994,56.49999999999991,17.565,36.665,2721,8691,85,0.0100
13077,28.699999999999925,3.7000000000000135,17.565,36.665,2722,8691,63,0.0100
13078,3.100000000000019,28.10000000000001,17.565,36.665,2722,8692,69,0.0100
13079,23.299999999999983,48.299999999999926,17.565,36.665,2722,8693,67,0.0100
13080,42.19999999999994,67.19999999999992,18.568,37.268,2722,8694,128,0.0100
13081,43.09999999999988,88.09999999999994,18.568,37.268,2722,8695,169,0.0100
13082,45.79999999999997,30.79999999999996,18.568,37.268,2722,8695,92,0.0100
13083,16.69999999999999,51.69999999999992,18.568,37.268,2722,8696,133,0.0100
13084,2.9000000000000146,37.89999999999993,18.568,37.268,2722,8697,71,0.0100
13085,14.79999999999997,29.80000000000001,18.568,37.268,2722,8697,52,0.0100
13086,6.200000000000001,31.19999999999999,18.568,37.268,2722,8698,38,0.0100
13087,-1.3999999999999997,13.6,18.568,37.268,2722,8698,14,0.0100
13088,-10.9,4.1000000000000005,18.568,37.268,2722,8698,9,0.0100
13089,12.000000000000027,36.999999999999964,18.568,37.268,2722,8699,80,0.0100
13090,61.199999999999925,16.199999999999925,18.568,37.268,2723,8699,138,0.0100
13091,14.499999999999979,29.500000000000014,18.568,37.268,2723,8699,55,0.0100
13092,23.89999999999995,38.89999999999996,18.568,37.268,2723,8699,61,0.0100
13093,-2.5000000000000004,32.499999999999986,18.568,37.268,2723,8700,25,0.0100
13094,29.99999999999997,64.99999999999989,18.568,37.268,2723,8701,100,0.0100
13095,48.799999999999876,73.79999999999993,18.568,37.268,2723,8702,112,0.0100
13096,18.8999999999999,63.8999999999999,18.568,37.268,2723,8703,111,0.0100
13097,-1.599999999999966,-6.599999999999941,18.568,37.268,2724,8703,316,0.0100
13098,54.09999999999994,89.10000000000007,18.568,37.268,2724,8704,159,0.0100
13099,6.400000000000006,41.39999999999997,18.568,37.268,2724,8705,36,0.0100
13100,-0.7999999999999996,14.200000000000001,19.037,38.437,2724,8705,8,0.0100
13101,24.899999999999984,19.900000000000006,19.037,38.437,2725,8705,51,0.0100
13102,31.69999999999998,46.69999999999991,19.037,38.437,2725,8705,83,0.0100
13103,58.0999999999999,53.099999999999795,19.037,38.437,2725,8706,169,0.0100
13104,-1.2999999999999996,13.700000000000001,19.037,38.437,2725,8706,13,0.0100
13105,-2.2,22.800000000000004,19.037,38.437,2725,8707,22,0.0100
13106,-1.5999999999999996,3.4000000000000004,19.037,38.437,2726,8707,16,0.0100
13107,55.99999999999967,71.00000000000051,19.037,38.437,2726,8708,290,0.0100
13108,29.599999999999923,54.59999999999986,19.037,38.437,2726,8709,154,0.0100
13109,-2.4000000000000004,22.600000000000005,19.037,38.437,2726,8710,24,0.0100
13110,43.59999999999979,98.60000000000011,19.037,38.437,2726,8711,264,0.0100
13111,-3.8000000000000016,31.199999999999974,19.037,38.437,2726,8712,38,0.0100
13112,-11.299999999999999,13.700000000000001,19.037,38.437,2726,8713,13,0.0100
13113,45.09999999999988,50.09999999999989,19.037,38.437,2727,8713,149,0.0100
13114,41.59999999999997,36.59999999999988,19.037,38.437,2727,8714,134,0.0100
13115,7.799999999999999,12.800000000000006,19.037,38.437,2728,8714,22,0.0100
13116,5.700000000000022,50.699999999999896,19.037,38.437,2728,8715,143,0.0100
13117,16.99999999999998,12.0,19.037,38.437,2729,8715,30,0.0100
13118,73.10000000000002,88.10000000000029,19.037,38.437,2729,8715,269,0.0100
13119,45.099999999999916,30.099999999999916,19.037,38.437,2729,8715,99,0.0100
13120,22.69999999999996,47.699999999999875,20.065,39.565,2729,8716,123,0.0100
13121,-3.4000000000000012,31.599999999999987,20.065,39.565,2729,8717,34,0.0100
13122,42.9,27.899999999999906,20.065,39.565,2729,8717,121,0.0100
13123,-3.299999999999992,21.700000000000003,20.065,39.565,2729,8718,33,0.0100
13124,18.50000000000002,33.499999999999936,20.065,39.565,2729,8719,65,0.0100
13125,65.7999999999999,90.8,20.065,39.565,2729,8720,242,0.0100
13126,14.399999999999936,39.39999999999994,20.065,39.565,2729,8721,156,0.0100
13127,16.900000000000002,21.899999999999963,20.065,39.565,2729,8722,81,0.0100
13128,-0.7999999999999996,14.200000000000001,20.065,39.565,2729,8722,8,0.0100
13129,-3.100000000000001,21.900000000000006,20.065,39.565,2729,8723,31,0.0100
13130,-2.4000000000000004,22.600000000000005,20.065,39.565,2729,8724,24,0.0100
13131,-3.3999999999999897,11.6,20.065,39.565,2729,8724,34,0.0100
13132,13.400000000000007,28.39999999999999,20.065,39.565,2729,8724,66,0.0100
13133,31.69999999999986,56.699999999999854,20.065,39.565,2729,8725,183,0.0100
13134,1.899999999999999,26.899999999999977,20.065,39.565,2729,8726,31,0.0100
13135,-2.8000000000000007,22.200000000000003,20.065,39.565,2729,8727,28,0.0100
13136,12.499999999999995,47.49999999999994,20.065,39.565,2729,8728,75,0.0100
13137,-2.900000000000001,32.099999999999994,20.065,39.565,2729,8729,29,0.0100
13138,51.79999999999985,66.7999999999997,20.065,39.565,2729,8729,282,0.0100
13139,21.599999999999994,56.599999999999916,20.065,39.565,2729,8730,84,0.0100
13140,-6.499999999999993,48.49999999999997,19.442,39.442,2729,8731,65,0.0100
13141,20.699999999999967,75.6999999999999,19.442,39.442,2729,8732,93,0.0100
13142,7.5000000000000036,32.499999999999986,19.442,39.442,2729,8733,25,0.0100
13143,8.000000000000005,13.0,19.442,39.442,2730,8733,20,0.0100
13144,27.70000000000001,62.69999999999994,19.442,39.442,2730,8734,173,0.0100
13145,1.600000000000016,36.59999999999999,19.442,39.442,2730,8735,84,0.0100
13146,10.199999999999955,45.199999999999896,19.442,39.442,2730,8736,98,0.0100
13147,43.89999999999988,48.89999999999972,19.442,39.442,2730,8737,211,0.0100
13148,43.99999999999989,48.99999999999991,19.442,39.442,2731,8737,160,0.0100
13149,24.099999999999987,39.099999999999945,19.442,39.442,2731,8737,59,0.0100
13150,6.699999999999999,41.699999999999974,19.442,39.442,2731,8738,33,0.0100
13151,21.999999999999993,-2.999999999999993,19.442,39.442,2732,8738,30,0.0100
13152,-1.1999999999999995,13.8,19.442,39.442,2732,8738,12,0.0100
13153,2.9000000000000403,77.89999999999986,19.442,39.442,2732,8739,171,0.0100
13154,46.49999999999992,21.499999999999922,19.442,39.442,2733,8739,85,0.0100
13155,19.699999999999918,54.699999999999925,19.442,39.442,2733,8740,103,0.0100
13156,-3.5000000000000013,31.49999999999998,19.442,39.442,2733,8741,35,0.0100
13157,15.599999999999989,30.599999999999987,19.442,39.442,2733,8741,44,0.0100
13158,13.80000000000001,58.79999999999993,19.442,39.442,2733,8742,62,0.0100
13159,18.499999999999943,53.4999999999999,19.442,39.442,2733,8743,115,0.0100
13160,26.69999999999998,71.69999999999983,19.068,40.268,2733,8744,133,0.0100
13161,53.89999999999988,38.899999999999864,19.068,40.268,2733,8744,111,0.0100
13162,21.79999999999996,56.79999999999992,19.068,40.268,2733,8745,82,0.0100
13163,19.79999999999997,54.79999999999995,19.068,40.268,2733,8746,102,0.0100
13164,18.10000000000001,23.099999999999937,19.068,40.268,2733,8747,69,0.0100
13165,37.09999999999987,52.09999999999988,19.068,40.268,2733,8747,129,0.0100
13166,40.09999999999994,75.09999999999988,19.068,40.268,2733,8748,99,0.0100
13167,-1.2999999999999996,13.700000000000001,19.068,40.268,2733,8748,13,0.0100
13168,60.49999999999985,75.50000000000036,19.068,40.268,2733,8748,195,0.0100
13169,-2.599999999999975,32.399999999999935,19.068,40.268,2733,8749,126,0.0100
13170,-8.699999999999985,26.300000000000026,19.068,40.268,2733,8750,87,0.0100
13171,63.199999999999925,98.20000000000022,19.068,40.268,2733,8751,268,0.0100
13172,20.600000000000023,85.59999999999997,19.068,40.268,2733,8752,94,0.0100
13173,10.800000000000031,55.799999999999926,19.068,40.268,2733,8753,92,0.0100
13174,15.699999999999982,20.70000000000001,19.068,40.268,2734,8753,43,0.0100
13175,-1.4999999999999998,23.500000000000004,19.068,40.268,2734,8754,15,0.0100
13176,23.099999999999945,48.09999999999994,19.068,40.268,2734,8755,69,0.0100
13177,50.899999999999864,105.90000000000042,19.068,40.268,2734,8756,191,0.0100
13178,-3.9000000000000017,41.09999999999996,19.068,40.268,2734,8757,39,0.0100
13179,19.599999999999966,54.59999999999999,19.068,40.268,2734,8758,104,0.0100
13180,-6.399999999999995,28.599999999999987,19.105,41.505,2734,8759,64,0.0100
13181,28.99999999999997,14.000000000000036,19.105,41.505,2735,8759,110,0.0100
13182,-13.399999999999988,81.59999999999995,19.105,41.505,2735,8760,134,0.0100
13183,-0.49999999999999967,14.5,19.105,41.505,2735,8760,5,0.0100
13184,21.30000000000002,66.30000000000001,19.105,41.505,2735,8761,137,0.0100
13185,-7.299999999999962,17.70000000000002,19.105,41.505,2735,8762,173,0.0100
13186,-5.599999999999996,49.399999999999956,19.105,41.505,2735,8763,56,0.0100
13187,33.399999999999935,28.399999999999984,19.105,41.505,2736,8763,66,0.0100
13188,-0.49999999999999967,14.5,19.105,41.505,2736,8763,5,0.0100
13189,2.8000000000000416,37.8,19.105,41.505,2736,8764,172,0.0100
13190,43.99999999999983,69.00000000000017,19.105,41.505,2736,8765,160,0.0100
13191,46.299999999999976,21.299999999999905,19.105,41.505,2737,8765,87,0.0100
13192,45.89999999999986,90.90000000000052,19.105,41.505,2737,8766,241,0.0100
13193,7.400000000000016,72.39999999999993,19.105,41.505,2737,8767,126,0.0100
13194,57.89999999999995,52.89999999999985,19.105,41.505,2737,8768,171,0.0100
13195,34.39999999999995,9.400000000000018,19.105,41.505,2738,8768,56,0.0100
13196,26.29999999999994,51.29999999999984,19.105,41.505,2738,8769,137,0.0100
13197,31.099999999999945,66.09999999999991,19.105,41.505,2738,8770,89,0.0100
13198,-13.100000000000001,11.900000000000006,19.105,41.505,2738,8771,31,0.0100
13199,20.39999999999999,35.399999999999956,19.105,41.505,2738,8771,96,0.0100
13200,48.39999999999984,63.400000000000055,19.366,42.366,2738,8772,166,0.0100
13201,14.49999999999997,39.50000000000001,19.366,42.366,2738,8773,55,0.0100
13202,30.699999999999946,35.69999999999988,19.366,42.366,2738,8774,143,0.0100
13203,36.79999999999994,51.79999999999975,19.366,42.366,2738,8774,232,0.0100
13204,-11.1,13.9,19.366,42.366,2738,8775,11,0.0100
13205,10.5,15.499999999999966,19.366,42.366,2738,8776,45,0.0100
13206,5.800000000000002,30.79999999999999,19.366,42.366,2738,8777,42,0.0100
13207,20.599999999999994,65.59999999999991,19.366,42.366,2738,8778,94,0.0100
13208,-3.4000000000000012,31.59999999999998,19.366,42.366,2738,8779,34,0.0100
13209,3.2,8.200000000000005,19.366,42.366,2738,8780,18,0.0100
13210,2.700000000000008,47.69999999999997,19.366,42.366,2738,8781,173,0.0100
13211,35.29999999999994,0.3000000000000007,19.366,42.366,2739,8781,97,0.0100
13212,19.49999999999995,34.49999999999996,19.366,42.366,2739,8781,105,0.0100
13213,4.400000000000007,59.399999999999935,19.366,42.366,2739,8782,56,0.0100
13214,29.999999999999964,54.99999999999989,19.366,42.366,2739,8783,100,0.0100
13215,50.499999999999844,75.49999999999983,19.366,42.366,2739,8784,195,0.0100
13216,4.400000000000013,19.400000000000006,19.366,42.366,2739,8784,56,0.0100
13217,19.9999999999999,34.999999999999936,19.366,42.366,2739,8784,100,0.0100
13218,12.600000000000009,47.59999999999997,19.366,42.366,2739,8785,74,0.0100
13219,43.899999999999935,28.899999999999892,19.366,42.366,2739,8785,111,0.0100
13220,13.899999999999995,28.900000000000016,18.020,41.820,2739,8785,61,0.0100
13221,33.69999999999982,58.699999999999896,18.020,41.820,2739,8786,163,0.0100
13222,-11.10000000000011,-36.10000000000009,18.020,41.820,2740,8786,461,0.0100
13223,-10.9,14.100000000000001,18.020,41.820,2740,8787,9,0.0100
13224,15.100000000000001,30.09999999999999,18.020,41.820,2740,8787,49,0.0100
13225,11.80000000000001,46.79999999999991,18.020,41.820,2740,8788,82,0.0100
13226,61.599999999999916,46.599999999999795,18.020,41.820,2740,8788,234,0.0100
13227,35.19999999999998,20.199999999999918,18.020,41.820,2740,8788,98,0.0100
13228,-2.6000000000000005,22.400000000000006,18.020,41.820,2740,8789,26,0.0100
13229,40.49999999999994,35.499999999999865,18.020,41.820,2740,8790,145,0.0100
13230,14.999999999999991,39.99999999999996,18.020,41.820,2740,8791,50,0.0100
13231,3.4000000000000004,-1.5999999999999979,18.020,41.820,2740,8792,16,0.0100
13232,47.699999999999875,72.69999999999989,18.020,41.820,2740,8793,123,0.0100
13233,28.099999999999987,3.100000000000021,18.020,41.820,2741,8793,69,0.0100
13234,-0.9999999999999996,14.0,18.020,41.820,2741,8793,10,0.0100
13235,64.8999999999998,49.89999999999987,18.020,41.820,2741,8793,201,0.0100
13236,3.8000000000000145,48.79999999999997,18.020,41.820,2741,8794,62,0.0100
13237,9.500000000000018,14.499999999999995,18.020,41.820,2741,8795,55,0.0100
13238,21.799999999999955,36.79999999999991,18.020,41.820,2741,8795,82,0.0100
13239,21.199999999999996,-13.8,18.020,41.820,2742,8795,38,0.0100
13240,18.99999999999998,43.99999999999993,19.459,40.059,2742,8796,110,0.0100
13241,39.499999999999886,84.50000000000003,19.459,40.059,2742,8797,105,0.0100
13242,13.000000000000009,47.99999999999992,19.459,40.059,2742,8798,70,0.0100
13243,-0.9999999999999996,14.0,19.459,40.059,2742,8798,10,0.0100
13244,51.49999999999992,36.49999999999985,19.459,40.059,2742,8798,135,0.0100
13245,45.69999999999992,70.69999999999987,19.459,40.059,2742,8799,143,0.0100
13246,5.800000000000001,10.800000000000011,19.459,40.059,2743,8799,42,0.0100
13247,6.60000000000001,11.600000000000001,19.459,40.059,2744,8799,34,0.0100
13248,24.99999999999998,39.999999999999964,19.459,40.059,2744,8799,50,0.0100
13249,6.000000000000012,30.99999999999998,19.459,40.059,2744,8800,40,0.0100
13250,13.600000000000021,48.59999999999995,19.459,40.059,2744,8801,64,0.0100
13251,22.89999999999995,37.89999999999997,19.459,40.059,2744,8801,71,0.0100
13252,11.60000000000001,46.5999999999999,19.459,40.059,2744,8802,84,0.0100
13253,37.09999999999987,62.0999999999999,19.459,40.059,2744,8803,129,0.0100
13254,76.79999999999997,71.80000000000021,19.459,40.059,2744,8804,182,0.0100
13255,-4.099999999999995,30.899999999999963,19.459,40.059,2744,8805,41,0.0100
13256,11.700000000000022,56.699999999999925,19.459,40.059,2744,8806,83,0.0100
13257,46.099999999999916,41.09999999999991,19.459,40.059,2744,8807,89,0.0100
13258,16.499999999999993,21.500000000000007,19.459,40.059,2745,8807,35,0.0100
13259,38.799999999999876,43.79999999999988,19.459,40.059,2746,8807,112,0.0100
13260,0.8000000000000053,45.79999999999994,20.544,40.044,2746,8808,92,0.0100
13261,13.099999999999996,28.099999999999994,20.544,40.044,2746,8808,69,0.0100
13262,57.69999999999994,32.69999999999993,20.544,40.044,2747,8808,73,0.0100
13263,18.89999999999992,43.89999999999992,20.544,40.044,2747,8809,111,0.0100
13264,4.9000000000000075,19.899999999999984,20.544,40.044,2747,8809,51,0.0100
13265,5.70000000000001,30.69999999999999,20.544,40.044,2747,8810,43,0.0100
13266,16.599999999999987,31.599999999999966,20.544,40.044,2747,8810,34,0.0100
13267,11.500000000000014,46.4999999999999,20.544,40.044,2747,8811,85,0.0100
13268,63.39999999999991,98.40000000000029,20.544,40.044,2747,8812,266,0.0100
13269,-11.0,14.000000000000002,20.544,40.044,2747,8813,10,0.0100
13270,-10.799999999999999,24.200000000000003,20.544,40.044,2747,8814,8,0.0100
13271,-1.1999999999999995,13.8,20.544,40.044,2747,8814,12,0.0100
13272,26.099999999999874,31.099999999999973,20.544,40.044,2748,8814,139,0.0100
13273,11.399999999999999,6.399999999999986,20.544,40.044,2748,8815,36,0.0100
13274,-14.3,30.69999999999999,20.544,40.044,2748,8816,43,0.0100
13275,20.29999999999998,45.29999999999994,20.544,40.044,2748,8817,247,0.0100
13276,-1.799999999999999,13.200000000000005,20.544,40.044,2748,8817,18,0.0100
13277,39.799999999999926,94.80000000000031,20.544,40.044,2748,8818,202,0.0100
13278,-4.69999999999999,40.29999999999995,20.544,40.044,2748,8819,47,0.0100
13279,-14.799999999999999,40.19999999999999,20.544,40.044,2748,8820,48,0.0100
13280,19.80000000000001,64.79999999999994,18.742,37.442,2748,8821,302,0.0100
13281,19.6,4.600000000000005,18.742,37.442,2748,8821,54,0.0100
13282,10.499999999999753,95.50000000000028,18.742,37.442,2748,8822,195,0.0100
13283,-1.2999999999999996,13.700000000000001,18.742,37.442,2748,8822,13,0.0100
13284,36.899999999999906,91.90000000000046,18.742,37.442,2748,8823,181,0.0100
13285,-3.200000000000001,21.80000000000001,18.742,37.442,2748,8824,32,0.0100
13286,20.9,45.89999999999989,18.742,37.442,2748,8825,91,0.0100
13287,4.5000000000000036,39.49999999999996,18.742,37.442,2748,8826,55,0.0100
13288,38.29999999999989,43.29999999999987,18.742,37.442,2749,8826,117,0.0100
13289,6.4000000000000075,41.39999999999998,18.742,37.442,2749,8827,36,0.0100
13290,49.59999999999991,34.59999999999994,18.742,37.442,2750,8827,104,0.0100
13291,-7.899999999999986,87.09999999999998,18.742,37.442,2750,8828,179,0.0100
13292,-2.3000000000000003,22.700000000000006,18.742,37.442,2750,8829,23,0.0100
13293,-1.0999999999999996,13.9,18.742,37.442,2750,8829,11,0.0100
13294,8.200000000000014,33.199999999999925,18.742,37.442,2750,8830,68,0.0100
13295,24.399999999999963,39.39999999999999,18.742,37.442,2750,8830,56,0.0100
13296,35.69999999999999,80.70000000000016,18.742,37.442,2750,8831,143,0.0100
13297,24.89999999999992,69.8999999999999,18.742,37.442,2750,8832,151,0.0100
13298,33.89999999999991,78.90000000000019,18.742,37.442,2750,8833,161,0.0100
13299,-2.8000000000000007,32.199999999999996,18.742,37.442,2750,8834,28,0.0100
13300,3.100000000000046,88.10000000000024,17.643,38.543,2750,8835,269,0.0100
13301,96.70000000000074,131.70000000000095,17.643,38.543,2750,8836,333,0.0100
13302,22.499999999999922,87.50000000000013,17.643,38.543,2750,8837,175,0.0100
13303,43.899999999999835,98.90000000000043,17.643,38.543,2750,8838,161,0.0100
13304,-1.7,23.300000000000004,17.643,38.543,2750,8839,17,0.0100
13305,3.0999999999999996,8.100000000000003,17.643,38.543,2750,8840,19,0.0100
13306,5.100000000000001,30.099999999999973,17.643,38.543,2750,8841,49,0.0100
13307,24.899999999999935,69.89999999999999,17.643,38.543,2750,8842,101,0.0100
13308,28.999999999999964,23.999999999999943,17.643,38.543,2750,8843,60,0.0100
13309,22.800000000000004,37.79999999999994,17.643,38.543,2750,8843,72,0.0100
13310,9.900000000000016,74.8999999999999,17.643,38.543,2750,8844,101,0.0100
13311,55.19999999999995,10.199999999999958,17.643,38.543,2751,8844,98,0.0100
13312,-0.7999999999999996,14.200000000000001,17.643,38.543,2751,8844,8,0.0100
13313,-4.699999999999999,50.29999999999996,17.643,38.543,2751,8845,47,0.0100
13314,27.799999999999947,62.79999999999988,17.643,38.543,2751,8846,122,0.0100
13315,37.19999999999985,72.20000000000023,17.643,38.543,2751,8847,178,0.0100
13316,24.100000000000044,109.1000000000005,17.643,38.543,2751,8848,209,0.0100
13317,40.9999999999999,85.99999999999983,17.643,38.543,2751,8849,190,0.0100
13318,67.69999999999986,62.69999999999984,17.643,38.543,2751,8850,173,0.0100
13319,43.4999999999999,38.499999999999964,17.643,38.543,2752,8850,165,0.0100
13320,24.699999999999896,69.69999999999982,19.914,42.914,2752,8851,153,0.0100
13321,78.4000000000001,103.40000000000072,19.914,42.914,2752,8852,316,0.0100
13322,35.49999999999984,50.49999999999992,19.914,42.914,2752,8852,145,0.0100
13323,-11.299999999999999,13.700000000000001,19.914,42.914,2752,8853,13,0.0100
13324,18.10000000000001,33.099999999999945,19.914,42.914,2752,8854,69,0.0100
13325,33.79999999999984,68.79999999999987,19.914,42.914,2752,8855,162,0.0100
13326,-1.8999999999999806,103.1000000000001,19.914,42.914,2752,8856,119,0.0100
13327,13.700000000000012,58.699999999999896,19.914,42.914,2752,8857,113,0.0100
13328,61.69999999999987,36.6999999999999,19.914,42.914,2753,8857,133,0.0100
13329,-11.6,3.4000000000000004,19.914,42.914,2753,8857,16,0.0100
13330,-1.3999999999999997,13.6,19.914,42.914,2753,8857,14,0.0100
13331,-4.59999999999998,90.4000000000001,19.914,42.914,2753,8858,146,0.0100
13332,25.199999999999974,50.19999999999982,19.914,42.914,2753,8859,148,0.0100
13333,-1.1999999999999993,13.8,19.914,42.914,2753,8859,12,0.0100
13334,-11.5,3.5,19.914,42.914,2753,8859,15,0.0100
13335,5.800000000000015,30.799999999999983,19.914,42.914,2753,8860,42,0.0100
13336,2.399999999999979,-2.599999999999989,19.914,42.914,2754,8860,76,0.0100
13337,-4.999999999999998,29.999999999999943,19.914,42.914,2754,8861,50,0.0100
13338,-1.8,23.200000000000003,19.914,42.914,2754,8862,18,0.0100
13339,-5.999999999999995,38.999999999999986,19.914,42.914,2754,8863,60,0.0100
13340,25.599999999999966,80.59999999999991,18.286,45.886,2754,8864,144,0.0100
13341,-1.0999999999999996,13.9,18.286,45.886,2754,8864,11,0.0100
13342,50.19999999999986,35.19999999999992,18.286,45.886,2754,8864,148,0.0100
13343,-3.200000000000001,21.800000000000008,18.286,45.886,2754,8865,32,0.0100
13344,-3.7999999999999963,31.199999999999974,18.286,45.886,2754,8866,38,0.0100
13345,5.499999999999989,20.499999999999975,18.286,45.886,2754,8866,45,0.0100
13346,9.699999999999973,34.69999999999999,18.286,45.886,2754,8867,103,0.0100
13347,16.499999999999957,101.50000000000007,18.286,45.886,2754,8868,135,0.0100
13348,-4.399999999999988,40.59999999999999,18.286,45.886,2754,8869,44,0.0100
13349,12.79999999999997,37.79999999999999,18.286,45.886,2754,8870,72,0.0100
13350,45.59999999999989,80.60000000000045,18.286,45.886,2754,8871,194,0.0100
13351,-10.6,4.4,18.286,45.886,2754,8871,6,0.0100
13352,28.400000000000013,43.399999999999935,18.286,45.886,2754,8872,66,0.0100
13353,-11.1,3.9000000000000004,18.286,45.886,2754,8872,11,0.0100
13354,0.10000000000000317,65.09999999999988,18.286,45.886,2754,8873,99,0.0100
13355,64.49999999999966,119.50000000000057,18.286,45.886,2754,8874,355,0.0100
13356,15.699999999999996,120.70000000000027,18.286,45.886,2754,8875,143,0.0100
13357,9.49999999999996,24.500000000000014,18.286,45.886,2754,8875,105,0.0100
13358,67.79999999999991,82.80000000000028,18.286,45.886,2754,8875,222,0.0100
